14	1147431419,1352249862
4	1147459318,2431893924
31	114774092,2861456332
21	1147871386,1972133706
21	1147894644,2834422132
77	1148157445,464491780
101	1148544541,2174447375
25	1148580870,3703396418
21	1148889801,2054022338
1	114897580,1133097831
26	1149079208,3252201344
77	1149597615,3689522635
25	114980139,2958101288
88	1150245118,1295058165
10	1150465315,1794545323
52	115067073,2780817947
80	1150686592,3313742761
128	115083436,588604831
60	1150940987,62052342
12	1151215814,1511651862
30	1151271030,1583730453
88	1151515724,3840067211
129	1151960588,329849360
19	1152179336,2133991761
87	1152201930,297231746
48	1152257799,3914234923
29	1152394773,3807559590
19	1152714615,3404825002
25	1153241452,132917436
114	1153382855,908965670
47	1153454170,3758719404
52	1153944572,2923109323
87	1153976037,3275062294
25	1153988237,3328025737
76	1154121058,2302986773
72	1154466280,3108326101
60	1154679992,2251330541
30	1154696091,3987907287
25	1154733014,415436343
126	1155038242,4143913342
28	1155077994,1119668
46	1155099049,225216055
132	1155510253,2838529545
71	115557405,1526382196
87	1155758103,2949798229
19	115599086,3538552205
95	1156129928,2846217742
127	1156231049,848874035
109	115659757,197649198
21	1157053485,330833505
36	1157145354,1933035145
42	1157390137,2148866816
67	1157393416,3067311175
127	1157635299,3924209938
28	1157754301,673731307
71	1157851173,1060008308
34	1158100234,1546970681
25	1158435090,3045380982
50	1158634049,779430348
82	1158857621,4148956551
132	1158982519,851209066
101	115949925,2252356218
71	1159659425,3179159537
126	1160025144,3886870367
79	116006718,2829815682
111	1160068919,3402813777
47	1160142670,3587582082
37	1160171180,1137817291
69	11601943,2673917011
115	1160237582,2639666683
72	1160849922,1615778240
66	1160965894,2648969363
101	1161399462,1168644450
26	116158405,1600081981
81	1161959157,2797055370
12	1162047333,318758867
60	1162355937,1736415613
101	1162687280,2912863445
71	1162691163,2153171380
114	1162695292,4212257153
8	116310683,2632210916
109	116321272,77418012
115	1163906740,1294166833
51	1164199834,1451868495
88	1164286292,965222923
59	1164528973,3417683933
46	1165017790,2229968917
128	1165155924,3782507864
111	1165225252,2270316889
77	1165289395,4112327107
71	1165824284,2931035939
19	116591576,3996141937
77	1166733170,1517507892
71	116678820,396786663
1	1167755050,4229509
1	1168017831,1004279116
123	1168057452,1276970179
111	1168593052,3035630480
4	1168596544,1302643157
60	1168619287,1337558490
34	116863313,62637513
39	116864222,1977547300
39	1168789692,1880468387
129	1168876242,1289888054
20	1169037777,4085248366
66	1169152054,2028023603
111	1169224151,2096499298
123	1169264274,3347204207
111	1169362446,1376596306
59	1170085113,1315794092
21	1170315451,90468137
60	1170525514,2027028724
33	1170768547,3314942475
71	1171033350,4097265254
126	1171429533,3540719121
52	1171688353,2641132419
22	1172504435,3542257506
101	1173145740,787724112
6	1173413324,2519479674
86	1173462291,2802316318
39	1173543791,656005674
66	1173855106,1547789233
80	1174298048,2869739846
80	1174417003,735664369
21	1174485191,238980703
132	1174515620,2604516042
69	1174712626,3674043562
132	1175068083,1023225959
115	117528800,208919122
37	117536041,2442808206
60	1175647468,1029579276
6	1175675082,779349885
57	117582558,2674136106
54	1176055992,3283058687
123	117626112,458668903
18	1176491215,2863260678
63	1176627880,1533571210
19	1176873932,1856965712
39	1176983312,3525834195
50	1177020242,1744911699
21	1177373504,2037011803
54	117759234,932441128
68	1177706448,3139344519
71	1177961092,801331645
6	1178136676,3609009483
33	1178314420,4105316694
25	1178771189,3322153677
29	1178815633,1908414482
71	1179038547,2105545130
25	1179536085,2569153486
30	1179676064,3427938072
33	1179854606,3709001178
2	1180152228,3582812476
17	1180550282,1173124656
129	1181121348,3494455224
49	1181240889,1206861564
66	1181389633,2103504490
33	1181517039,2101331106
64	1181911898,3480299618
132	1182406498,749806220
88	1182584007,3842164233
76	118315813,839293646
71	1183504100,2277640324
42	1183542551,706845743
63	1183661076,2441987064
42	1184005923,1304291689
84	1184090610,2866786426
69	1184159357,1545546769
26	1184283470,2426146433
59	1184284300,1225041224
83	1184705939,529505342
127	1185062846,508412941
62	1185497944,379754604
3	1185936742,66426849
24	1186227669,2380432198
34	118622908,24500233
24	1186360747,3036783114
1	1186381440,2070676942
66	1186449367,1886612827
115	11868073,702613177
34	1186826624,2718011316
129	118692039,3736006600
39	118705483,748185822
65	1187171972,1773880033
129	1187246368,1645711394
51	1187353567,3474540961
129	1188048483,1467689483
66	1188263553,902725017
4	118826482,643213254
87	118850368,3473667562
129	1188513216,1773801175
114	1188552711,2493124805
59	1188961473,1870308393
128	1189141064,1989587585
101	1189158425,537150393
42	1189370518,2707006437
111	1190069798,657531694
34	1190092405,220123831
21	1190109936,3855113653
129	1190116321,2280436511
80	1190152942,264788071
129	119019410,2961780364
123	1190590525,2607167108
87	1190898903,1535560501
60	1190970038,3439436530
128	1190998825,3387255677
64	1192055881,900720395
19	1192512673,2774792625
64	1192994325,2899418198
59	1193101216,2167764591
33	1193205997,2663964805
71	119325638,4279329012
26	1193372755,1212328551
120	1193789487,2188053696
60	1193856865,2076671318
64	119421570,2184733783
31	1194369554,1327722436
39	119447757,3959512501
29	1194599366,2284809218
37	1194664275,2013620177
115	1194732953,2763070959
70	119479212,2818083595
71	1194848601,3741581638
115	119526536,3148433202
36	1195319408,3473797833
52	1195366365,4203332462
37	1196473712,3397291749
39	1196502776,3749610039
21	11967393,3052364456
80	1196757977,4247664790
72	119707317,1965345119
51	1197133306,3637697463
81	1197363065,939431789
23	1197466957,334666078
33	1197799886,1956734502
19	1197954190,36547445
38	1198017241,2741433265
75	1198168646,791660333
51	1198338458,2867629109
67	1198427299,776144490
60	1199228139,2282401600
48	1199555287,1057165199
54	1199578203,4117107863
36	1199613633,3386932423
95	11999051,981246086
0	1200755085,3611946098
111	1200856573,2001091166
19	1201194641,436642563
101	1201229750,2456437038
48	1201269537,3131430840
77	1201462287,3884558730
52	1201655909,2692829684
88	1201884383,5949920
88	12019180,2009430533
39	1201974878,1941745400
87	1202122614,3807780736
111	120219639,1066982953
6	1202321161,1331325423
50	120239865,2402908616
39	1202750639,1189931234
115	120276205,1076729378
39	1202765241,1014106758
123	1202822333,2021551305
88	1202994501,2081091412
60	1203010617,2403735427
28	1203361961,179329343
62	1203739713,3049430900
67	1204289330,1965721557
4	1204358079,3719867020
24	1204487047,4114207370
11	120503825,467055556
34	1205069223,2904235767
23	1205133585,1938038150
88	1205199154,3387247544
1	1205213817,1811430044
114	1205276576,3953911524
87	1205540587,2619358560
114	1205815828,607131609
129	1205993603,1327900667
61	1206082210,347882099
52	1206551628,402461599
39	1206724001,1930946927
6	1206733964,3911809509
95	1206756095,3363594917
2	1206979757,1419222789
29	1207267497,1107194548
3	1207332484,3087996019
2	1207420207,1872135046
54	1207591257,420149426
64	1207742327,1655918558
21	1208017722,181419988
126	1208054840,3237690030
18	1208064401,2612804862
42	1208562871,673950432
37	1208571018,4277050432
123	1208622757,3973458202
65	1208705899,175382422
126	1208847492,2451680577
25	120885463,521024211
27	1208946232,2086622687
87	1209106419,2954637663
128	1209261499,1286654116
72	1209400184,1894732255
52	1209668827,892039459
77	120969304,1348819715
25	1209760462,1913328540
67	1209824142,2443662718
54	1209834671,4269374826
126	1210010977,893047309
48	1210119796,4213742268
111	1210212098,986443702
60	1210286464,1623102948
95	1210446836,2139851664
52	1210512414,2040100122
88	1211154615,122309751
87	1211176183,859655969
132	1211241823,3834590825
120	1211554997,655381278
25	1211562665,396721470
49	1212223289,3254395744
18	1212416311,2839807622
67	1212480571,1409236478
97	1212631988,2705585813
88	1213081550,946493464
19	1213766748,3778612796
28	1213769614,3630926848
39	1213907633,1615755210
30	1213959389,4117646221
67	1214393269,3371697824
51	1214501848,1331582397
68	1214715654,3306911048
5	1215475609,1399977296
36	1215984917,2305378460
88	1216412072,3939929813
6	1216469265,573907555
34	1216555958,1409303325
128	1216965930,1237043938
42	1218142363,3305979562
76	1218299951,3630840725
111	121837968,613737889
18	1219561212,1958104632
83	121961905,2093777637
28	1219847167,1294290806
6	1219853534,876086154
71	1220038438,3579620309
26	1220146340,1419766631
95	1220453748,3333052047
8	1220665338,3311957061
80	122068291,1357097608
78	1220693421,2513193732
68	1220752991,1290212068
62	1220992515,779157721
129	1221219275,1118201019
86	1221388800,3203540725
52	1221817835,2242902993
34	1221876683,1129441026
120	1221891889,1672051282
54	1222159408,1233217015
60	1222623458,1037033177
88	1222903787,1088358782
18	1223070636,1553299458
26	1223083558,3228228617
132	1223135843,3533395308
26	1223527101,1733901631
71	1223575048,544807647
62	122367270,1793610538
111	1223760967,3335020441
36	1223774985,3892008132
19	1223859662,2823273650
101	1223882064,868868130
66	1223992706,1640142247
43	1224238194,436616195
1	1224466312,2691158247
95	122450464,14865812
51	1224547900,1753304291
59	1225148182,930984960
62	1225215040,1266783572
87	122553399,2589876002
14	122556374,3544358191
19	122656278,1248934547
2	1226587405,1511367440
30	1227343281,3601063247
81	1227841458,3525069535
21	1227858870,503745421
52	1227905238,119053779
78	1228479828,206176947
75	1228917353,4268807925
7	122928457,1671321513
26	1230094257,2964829247
75	1230268986,220987036
34	1230324467,2253655989
4	1230498351,1045209943
75	1230615460,2640482110
37	1231300525,352349994
9	1231342041,744380938
97	1231881759,2637573389
75	1231914589,1311560983
65	1231919963,311145323
22	1232379331,1823881153
126	1232583192,3721472333
38	123258999,3070024658
127	1232646148,2620553272
42	1232954923,1297445272
26	1232958299,4158115779
19	1233330787,1142087377
18	1233427230,1631346193
16	1233697324,3276141080
17	1233897455,2128426782
4	1234039959,2014357725
73	1234134110,3646711751
18	1234185709,4149116783
71	1234232012,3611753691
57	1234234293,2543030353
37	1234427020,2787156569
111	1234604275,1740682042
8	1234637268,3653772481
29	1234818946,2454805133
74	1235557124,381082223
54	1235627860,2653006351
20	1235751522,1346261556
40	123579073,1150685571
75	1236601779,1638267545
